Year,Area,CancerType,AgeAdjustedRate,lci,uci,CaseCount,Population
'2013','Hawaii','Lung and Bronchus','50.2','46.8','53.8','867','1408453'
'2013','Nevada','Lung and Bronchus','61.6','58.7','64.5','1850','2776972'
'2013','New Hampshire','Lung and Bronchus','67.3','63.3','71.5','1114','1326408'
'2013','New York','Lung and Bronchus','60.3','59.3','61.4','13787','19628043'
'2013','Connecticut','Lung and Bronchus','62.7','60.3','65.1','2756','3594915'
'2013','Georgia','Lung and Bronchus','65.2','63.6','66.9','6521','9973326'
'2013','Florida','Lung and Bronchus','60.8','59.9','61.8','16768','19563166'
'2013','Iowa','Lung and Bronchus','63.7','61.2','66.3','2430','3093078'
'2013','Illinois','Lung and Bronchus','64.1','62.8','65.4','9185','12898269'
'2013','Kansas','Lung and Bronchus','61.1','58.4','63.9','1990','2893510'
'2013','Massachusetts','Lung and Bronchus','63.2','61.5','65','5020','6713944'
'2013','Michigan','Lung and Bronchus','64.5','63.1','66','7795','9913349'
'2013','Montana','Lung and Bronchus','59.6','55.4','64.1','773','1013564'
'2013','Nebraska','Lung and Bronchus','62.3','58.9','65.8','1321','1865414'
'2013','Rhode Island','Lung and Bronchus','73.2','68.5','78.1','949','1055122'
'2013','Alabama','Lung and Bronchus','67.9','65.8','70.1','3941','4830460'
'2013','Tennessee','Lung and Bronchus','75.9','73.9','77.9','5838','6493432'
'2013','West Virginia','Lung and Bronchus','81.9','78.4','85.6','2092','1853873'
'2013','North Carolina','Lung and Bronchus','71.2','69.7','72.8','8038','9843599'
'2013','Oklahoma','Lung and Bronchus','71','68.5','73.6','3132','3853205'
'2013','Ohio','Lung and Bronchus','69.3','67.9','70.7','9789','11576576'
'2013','Arkansas','Lung and Bronchus','80.3','77.3','83.3','2895','2959549'
'2013','Delaware','Lung and Bronchus','70.8','66','75.9','826','923638'
'2013','Indiana','Lung and Bronchus','74.8','72.8','76.9','5567','6568367'
'2013','Louisiana','Lung and Bronchus','68.7','66.4','71','3523','4624577'
'2013','Kentucky','Lung and Bronchus','95.2','92.6','98','4932','4404817'
'2013','Maine','Lung and Bronchus','75.1','71.1','79.2','1393','1328196'
'2013','Mississippi','Lung and Bronchus','77.2','74.2','80.3','2623','2988797'
'2013','Missouri','Lung and Bronchus','75.1','73.1','77.2','5480','6040658'
'2013','Alaska','Lung and Bronchus','55.9','49.5','62.8','328','737045'
'2013','Texas','Lung and Bronchus','53.6','52.7','54.6','13199','26489464'
'2013','Washington','Lung and Bronchus','56.2','54.5','58','4276','6962906'
'2013','Virginia','Lung and Bronchus','59','57.4','60.6','5337','8253053'
'2013','New Jersey','Lung and Bronchus','58.3','56.8','59.8','6045','8858362'
'2013','North Dakota','Lung and Bronchus','57.9','52.7','63.4','473','721999'
'2013','District of Columbia','Lung and Bronchus','54.9','49.1','61.1','341','650431'
'2013','Maryland','Lung and Bronchus','58.3','56.5','60.3','3811','5923704'
'2013','Minnesota','Lung and Bronchus','57.6','55.7','59.5','3532','5413693'
'2013','Oregon','Lung and Bronchus','59','56.8','61.3','2801','3922908'
'2013','Pennsylvania','Lung and Bronchus','65.1','63.8','66.3','10766','12776621'
'2013','South Carolina','Lung and Bronchus','67','64.8','69.1','3893','4764153'
'2013','South Dakota','Lung and Bronchus','62.3','57.4','67.5','622','842270'
'2013','Vermont','Lung and Bronchus','61.3','55.9','67','505','626212'
'2013','Wisconsin','Lung and Bronchus','60.9','59','62.8','4175','5736952'
'2014','Utah','Lung and Bronchus','26.2','24.2','28.4','628','2937399'
'2014','New Mexico','Lung and Bronchus','39.9','37.4','42.5','988','2090342'
'2014','Hawaii','Lung and Bronchus','44.4','41.2','47.7','788','1414862'
'2014','Wyoming','Lung and Bronchus','45.2','40.2','50.8','304','582548'
'2014','California','Lung and Bronchus','42.9','42.3','43.6','17140','38625139'
'2014','Colorado','Lung and Bronchus','42.7','41','44.6','2349','5351218'
'2014','District of Columbia','Lung and Bronchus','50.2','44.7','56.1','321','662513'
'2014','Idaho','Lung and Bronchus','51.5','48.2','54.9','944','1631479'
'2014','Texas','Lung and Bronchus','52.4','51.5','53.4','13339','26977142'
'2014','Arizona','Lung and Bronchus','48.2','46.7','49.8','3927','6733840'
'2014','Georgia','Lung and Bronchus','64.6','63.1','66.2','6697','10069001'
'2014','Florida','Lung and Bronchus','59.6','58.7','60.5','16959','19860330'
'2014','Iowa','Lung and Bronchus','65.2','62.7','67.9','2513','3109504'
'2014','Illinois','Lung and Bronchus','66.3','64.9','67.6','9673','12888962'
'2014','Massachusetts','Lung and Bronchus','62.6','60.8','64.3','5069','6763652'
'2014','Michigan','Lung and Bronchus','65.3','63.9','66.8','8055','9930589'
'2014','New Hampshire','Lung and Bronchus','63.3','59.5','67.3','1084','1333223'
'2014','North Dakota','Lung and Bronchus','60.4','55.2','66','509','737382'
'2014','Pennsylvania','Lung and Bronchus','63.9','62.7','65.1','10774','12789101'
'2014','South Carolina','Lung and Bronchus','66.9','64.8','69.1','4018','4823793'
'2014','South Dakota','Lung and Bronchus','59.1','54.3','64.1','600','849088'
'2014','Vermont','Lung and Bronchus','64.3','58.8','70.2','531','625218'
'2014','Wisconsin','Lung and Bronchus','59.7','57.9','61.6','4185','5751974'
'2014','Alabama','Lung and Bronchus','66','63.9','68.1','3960','4842481'
'2014','Connecticut','Lung and Bronchus','59.5','57.3','61.9','2675','3594783'
'2014','Indiana','Lung and Bronchus','72.5','70.6','74.5','5531','6593533'
'2014','Louisiana','Lung and Bronchus','69.1','66.8','71.4','3594','4644204'
'2014','Kentucky','Lung and Bronchus','93.5','90.9','96.2','4973','4414483'
'2014','Maine','Lung and Bronchus','72.5','68.6','76.5','1366','1330760'
'2014','Mississippi','Lung and Bronchus','75.2','72.3','78.2','2613','2990623'
'2014','Missouri','Lung and Bronchus','73.4','71.4','75.4','5459','6056293'
'2014','North Carolina','Lung and Bronchus','69.5','67.9','71','8113','9933944'
'2014','Ohio','Lung and Bronchus','69.5','68.2','70.9','10024','11602973'
'2014','Oklahoma','Lung and Bronchus','71.8','69.4','74.4','3229','3878367'
'2014','Rhode Island','Lung and Bronchus','72.5','67.9','77.4','952','1056017'
'2014','Tennessee','Lung and Bronchus','74.9','73','76.9','5907','6540826'
'2014','West Virginia','Lung and Bronchus','79.8','76.3','83.4','2057','1849467'
'2014','Arkansas','Lung and Bronchus','79','76.1','82','2906','2967726'
'2014','Delaware','Lung and Bronchus','68.3','63.6','73.3','817','932596'
'2014','Kansas','Lung and Bronchus','57.3','54.7','60','1893','2900896'
'2014','Maryland','Lung and Bronchus','57','55.1','58.8','3829','5958165'
'2014','Minnesota','Lung and Bronchus','53.8','52','55.7','3389','5451522'
'2014','Montana','Lung and Bronchus','54.5','50.5','58.7','729','1021891'
'2014','Nebraska','Lung and Bronchus','57.7','54.5','61.1','1240','1879522'
'2014','Nevada','Lung and Bronchus','55.5','52.9','58.2','1743','2819012'
'2014','New Jersey','Lung and Bronchus','56.6','55.1','58','5975','8866780'
'2014','New York','Lung and Bronchus','58','57','59','13579','19656330'
'2014','Oregon','Lung and Bronchus','56.6','54.4','58.8','2767','3964106'
'2014','Virginia','Lung and Bronchus','58.2','56.6','59.8','5414','8312076'
'2014','Washington','Lung and Bronchus','56.8','55.1','58.6','4468','7052439'
'2014','Alaska','Lung and Bronchus','57.4','51.1','64.3','355','736307'
'2015','Utah','Lung and Bronchus','26.4','24.4','28.6','657','2982497'
'2015','New Mexico','Lung and Bronchus','40.4','37.9','43','1024','2090211'
'2015','Wyoming','Lung and Bronchus','42.1','37.2','47.5','282','585668'
'2015','California','Lung and Bronchus','42.1','41.5','42.7','17304','38953142'
'2015','Colorado','Lung and Bronchus','41.3','39.6','43','2347','5452107'
'2015','District of Columbia','Lung and Bronchus','45.4','40.3','50.9','304','675254'
'2015','Hawaii','Lung and Bronchus','44.7','41.6','47.9','829','1422484'
'2015','Arizona','Lung and Bronchus','47.6','46.2','49.2','4044','6833596'
'2015','Idaho','Lung and Bronchus','51.5','48.2','54.9','959','1651523'
'2015','Nevada','Lung and Bronchus','50.6','48.1','53.1','1657','2868666'
'2015','Texas','Lung and Bronchus','50.1','49.3','51','13240','27486814'
'2015','Vermont','Lung and Bronchus','62','56.6','67.7','530','625197'
'2015','Wisconsin','Lung and Bronchus','59.6','57.7','61.4','4257','5761406'
'2015','Alabama','Lung and Bronchus','64.4','62.4','66.5','3942','4853160'
'2015','Georgia','Lung and Bronchus','62.2','60.6','63.7','6672','10181111'
'2015','Illinois','Lung and Bronchus','64.3','63','65.6','9572','12864342'
'2015','Iowa','Lung and Bronchus','64.7','62.2','67.4','2541','3121460'
'2015','Louisiana','Lung and Bronchus','65.7','63.5','68','3517','4664851'
'2015','Michigan','Lung and Bronchus','64.3','62.9','65.8','8064','9932573'
'2015','Massachusetts','Lung and Bronchus','62.1','60.4','63.9','5161','6795891'
'2015','New Hampshire','Lung and Bronchus','63.7','59.9','67.6','1133','1336294'
'2015','New York','Lung and Bronchus','59.3','58.3','60.3','14106','19661411'
'2015','Pennsylvania','Lung and Bronchus','63.9','62.7','65.1','10917','12785759'
'2015','South Carolina','Lung and Bronchus','65.9','63.8','67.9','4102','4892253'
'2015','West Virginia','Lung and Bronchus','80.1','76.7','83.7','2104','1841996'
'2015','Arkansas','Lung and Bronchus','78.5','75.6','81.4','2939','2978407'
'2015','Delaware','Lung and Bronchus','71.9','67.2','77','884','941413'
'2015','Indiana','Lung and Bronchus','75.3','73.4','77.3','5837','6608296'
'2015','Maine','Lung and Bronchus','70.6','66.8','74.6','1363','1328484'
'2015','Kentucky','Lung and Bronchus','91.7','89.1','94.3','4957','4425999'
'2015','Mississippi','Lung and Bronchus','74.2','71.4','77.2','2627','2988693'
'2015','Missouri','Lung and Bronchus','72.4','70.5','74.4','5478','6071745'
'2015','North Carolina','Lung and Bronchus','69.1','67.6','70.6','8341','10033079'
'2015','Ohio','Lung and Bronchus','70','68.6','71.4','10253','11617850'
'2015','Oklahoma','Lung and Bronchus','68.7','66.3','71.2','3166','3909831'
'2015','Rhode Island','Lung and Bronchus','72.5','67.9','77.3','967','1056173'
'2015','Tennessee','Lung and Bronchus','78.2','76.2','80.1','6304','6590808'
'2015','Virginia','Lung and Bronchus','57.1','55.6','58.7','5496','8362907'
'2015','Washington','Lung and Bronchus','54','52.4','55.7','4381','7163543'
'2015','Alaska','Lung and Bronchus','56.9','50.7','63.5','371','737547'
'2015','Connecticut','Lung and Bronchus','57.5','55.3','59.8','2624','3587509'
'2015','Florida','Lung and Bronchus','57.4','56.5','58.3','16889','20224249'
'2015','Kansas','Lung and Bronchus','57.4','54.8','60','1937','2909502'
'2015','Maryland','Lung and Bronchus','56.8','55','58.6','3897','5986717'
'2015','Minnesota','Lung and Bronchus','58.7','56.8','60.6','3802','5482503'
'2015','Nebraska','Lung and Bronchus','57.8','54.6','61.1','1269','1891507'
'2015','Montana','Lung and Bronchus','54.4','50.5','58.6','747','1030503'
'2015','New Jersey','Lung and Bronchus','56.2','54.8','57.7','6048','8870869'
'2015','North Dakota','Lung and Bronchus','55.4','50.4','60.8','465','754022'
'2015','Oregon','Lung and Bronchus','55.2','53.1','57.3','2792','4016918'
'2015','South Dakota','Lung and Bronchus','58','53.3','62.9','600','853933'
'2016','Utah','Lung and Bronchus','25.7','23.7','27.7','664','3042613'
'2016','California','Lung and Bronchus','40.3','39.7','40.9','17016','39209127'
'2016','Colorado','Lung and Bronchus','40.4','38.7','42.1','2356','5540921'
'2016','District of Columbia','Lung and Bronchus','40.2','35.5','45.5','267','686575'
'2016','New Mexico','Lung and Bronchus','38.3','35.9','40.8','1001','2092789'
'2016','Arizona','Lung and Bronchus','44.7','43.3','46.1','3932','6945452'
'2016','Hawaii','Lung and Bronchus','45','41.9','48.3','830','1428105'
'2016','Wyoming','Lung and Bronchus','44.8','39.8','50.2','316','584290'
'2016','Idaho','Lung and Bronchus','48.9','45.7','52.2','940','1682930'
'2016','Nevada','Lung and Bronchus','51.7','49.2','54.2','1762','2919772'
'2016','Oregon','Lung and Bronchus','52','50','54','2705','4091404'
'2016','Texas','Lung and Bronchus','49.3','48.4','50.1','13378','27937492'
'2016','Connecticut','Lung and Bronchus','59.5','57.2','61.8','2758','3578674'
'2016','Georgia','Lung and Bronchus','62.3','60.8','63.9','6898','10304763'
'2016','Illinois','Lung and Bronchus','62.6','61.3','63.9','9427','12826895'
'2016','Iowa','Lung and Bronchus','59.8','57.4','62.3','2398','3131785'
'2016','Louisiana','Lung and Bronchus','64.4','62.3','66.7','3528','4678215'
'2016','Michigan','Lung and Bronchus','62.6','61.2','64','8017','9951890'
'2016','Massachusetts','Lung and Bronchus','61.4','59.7','63.1','5237','6826022'
'2016','New Hampshire','Lung and Bronchus','64','60.3','67.9','1164','1342373'
'2016','North Carolina','Lung and Bronchus','66.6','65.2','68.1','8246','10156679'
'2016','Oklahoma','Lung and Bronchus','64.2','61.9','66.6','3000','3926769'
'2016','Ohio','Lung and Bronchus','66.9','65.5','68.2','9946','11635003'
'2016','Pennsylvania','Lung and Bronchus','62.9','61.7','64.2','10949','12783538'
'2016','South Carolina','Lung and Bronchus','61.2','59.3','63.2','3952','4958235'
'2016','South Dakota','Lung and Bronchus','59.9','55.2','64.9','636','862890'
'2016','Vermont','Lung and Bronchus','62.2','56.9','67.8','544','623644'
'2016','Wisconsin','Lung and Bronchus','59.6','57.8','61.4','4368','5772958'
'2016','Arkansas','Lung and Bronchus','77.3','74.5','80.2','2917','2990410'
'2016','Delaware','Lung and Bronchus','67.7','63.2','72.5','869','949216'
'2016','Indiana','Lung and Bronchus','72.7','70.8','74.6','5747','6633344'
'2016','Maine','Lung and Bronchus','74','70.1','78','1467','1331370'
'2016','Kentucky','Lung and Bronchus','88.1','85.5','90.6','4825','4438229'
'2016','Mississippi','Lung and Bronchus','76.1','73.3','79.1','2727','2988298'
'2016','Missouri','Lung and Bronchus','68.5','66.6','70.4','5294','6087203'
'2016','Rhode Island','Lung and Bronchus','71.8','67.3','76.6','985','1057063'
'2016','Tennessee','Lung and Bronchus','72.6','70.7','74.5','6037','6645011'
'2016','West Virginia','Lung and Bronchus','76.2','72.8','79.7','2015','1830929'
'2016','Alaska','Lung and Bronchus','56','50','62.5','368','741504'
'2016','Florida','Lung and Bronchus','56.9','56.1','57.8','17341','20629982'
'2016','Kansas','Lung and Bronchus','52.9','50.4','55.4','1828','2911263'
'2016','Maryland','Lung and Bronchus','55.4','53.7','57.2','3908','6004692'
'2016','Minnesota','Lung and Bronchus','57','55.2','58.9','3773','5523409'
'2016','Nebraska','Lung and Bronchus','54.3','51.2','57.5','1226','1905924'
'2016','Montana','Lung and Bronchus','53.7','49.8','57.8','748','1040863'
'2016','New Jersey','Lung and Bronchus','54.7','53.3','56.1','5964','8874516'
'2016','New York','Lung and Bronchus','57.6','56.6','58.6','13975','19641589'
'2016','North Dakota','Lung and Bronchus','54.9','49.9','60.2','471','754353'
'2016','Virginia','Lung and Bronchus','56.8','55.3','58.3','5653','8410946'
'2016','Washington','Lung and Bronchus','53.7','52.1','55.3','4506','7294680'
'2016','Alabama','Lung and Bronchus','64.5','62.5','66.6','4015','4864745'
'2017','Utah','Lung and Bronchus','25.1','23.2','27.1','672','3103118'
'2017','Colorado','Lung and Bronchus','39.8','38.2','41.5','2418','5615902'
'2017','New Mexico','Lung and Bronchus','33.7','31.5','36.1','905','2093395'
'2017','Wyoming','Lung and Bronchus','39.6','35','44.7','281','578934'
'2017','California','Lung and Bronchus','38.8','38.2','39.4','16803','39399349'
'2017','District of Columbia','Lung and Bronchus','42.8','38','48.1','296','695691'
'2017','Hawaii','Lung and Bronchus','44.7','41.7','47.9','858','1424203'
'2017','Arizona','Lung and Bronchus','43.3','41.9','44.6','3968','7048876'
'2017','Idaho','Lung and Bronchus','46.9','44','50.1','961','1718904'
'2017','Kansas','Lung and Bronchus','52.7','50.2','55.2','1855','2910689'
'2017','Nevada','Lung and Bronchus','48.5','46.2','50.9','1709','2972405'
'2017','Montana','Lung and Bronchus','47.4','43.8','51.2','692','1053090'
'2017','New Jersey','Lung and Bronchus','51.4','50','52.7','5743','8888543'
'2017','Oregon','Lung and Bronchus','48.4','46.6','50.4','2640','4146592'
'2017','Texas','Lung and Bronchus','47.8','47','48.7','13427','28322717'
'2017','Virginia','Lung and Bronchus','51.3','49.9','52.8','5219','8465207'
'2017','Washington','Lung and Bronchus','49.6','48.1','51.2','4349','7425432'
'2017','Georgia','Lung and Bronchus','59.9','58.5','61.4','6929','10413055'
'2017','Illinois','Lung and Bronchus','61.2','60','62.5','9429','12786196'
'2017','Iowa','Lung and Bronchus','62.8','60.4','65.4','2557','3143637'
'2017','Indiana','Lung and Bronchus','66.2','64.4','68','5379','6660082'
'2017','Louisiana','Lung and Bronchus','63.4','61.3','65.6','3564','4670818'
'2017','Michigan','Lung and Bronchus','60.1','58.8','61.5','7887','9976447'
'2017','New Hampshire','Lung and Bronchus','60.5','56.9','64.2','1137','1349767'
'2017','North Dakota','Lung and Bronchus','60.2','55','65.7','522','755176'
'2017','North Carolina','Lung and Bronchus','62.9','61.5','64.3','8093','10270800'
'2017','Oklahoma','Lung and Bronchus','61.9','59.7','64.2','2965','3932640'
'2017','Ohio','Lung and Bronchus','63.8','62.5','65.1','9742','11664129'
'2017','South Carolina','Lung and Bronchus','61.6','59.7','63.6','4137','5021219'
'2017','Rhode Island','Lung and Bronchus','61.8','57.6','66.2','859','1056486'
'2017','Pennsylvania','Lung and Bronchus','61.7','60.5','62.8','10929','12790447'
'2017','Alabama','Lung and Bronchus','61.7','59.8','63.7','3927','4875120'
'2017','Kentucky','Lung and Bronchus','87','84.5','89.5','4933','4453874'
'2017','Maine','Lung and Bronchus','68.4','64.8','72.3','1392','1335063'
'2017','Mississippi','Lung and Bronchus','71.7','69','74.6','2647','2989663'
'2017','Missouri','Lung and Bronchus','70.8','69','72.7','5625','6108612'
'2017','Tennessee','Lung and Bronchus','70.9','69.1','72.8','6044','6708794'
'2017','West Virginia','Lung and Bronchus','81.3','77.8','84.9','2176','1817048'
'2017','Arkansas','Lung and Bronchus','71.4','68.7','74.1','2777','3002997'
'2017','Delaware','Lung and Bronchus','56.7','52.7','61','761','957078'
'2017','Connecticut','Lung and Bronchus','58.7','56.5','60.9','2792','3573880'
'2017','Florida','Lung and Bronchus','54.2','53.3','55','17068','20976812'
'2017','Massachusetts','Lung and Bronchus','58.8','57.2','60.4','5141','6863246'
'2017','Maryland','Lung and Bronchus','54.6','52.9','56.4','3947','6024891'
'2017','Minnesota','Lung and Bronchus','53.7','52','55.5','3642','5568155'
'2017','Nebraska','Lung and Bronchus','54.6','51.6','57.8','1256','1917575'
'2017','New York','Lung and Bronchus','58.3','57.3','59.3','14364','19590719'
'2017','South Dakota','Lung and Bronchus','55.9','51.4','60.7','601','873286'
'2017','Vermont','Lung and Bronchus','56.5','51.6','61.9','506','624525'
'2017','Wisconsin','Lung and Bronchus','56','54.3','57.7','4234','5792051'
'2017','Alaska','Lung and Bronchus','52.9','47.2','59','363','739786'
